WorkerId,Input.wordnet_id,Input.class_index,Input.feature_index,Input.feature_rank,Answer.main,Answer.confidence,Answer.reasons
82,n07753113,952,1603,4,main_object,4.0,Focus is on the leave and the surface of the fig.
213,n07753113,952,1603,4,main_object,5.0,Focus is on the center of fig.
82,n07753113,952,1294,5,main_object,4.0,Focus is on the fleshy pulp of the fig.
122,n07753113,952,1294,5,main_object,5.0,"The focus is on the inner part of the melon, the main object."
213,n07753113,952,1294,5,main_object,5.0,Focus is on inner center fig.
121,n07753113,952,1294,5,main_object,5.0,Focus is on flesh of fig
234,n07753113,952,1294,5,main_object,4.0,The main object is fig whose some part got focus.
124,n07753275,953,1097,1,main_object,5.0,focus on the multiplre fruit of   pinapple.
185,n07753275,953,1097,1,main_object,4.0,Yummy pineapple are red focused.
6,n07753275,953,1097,1,main_object,4.0,Focus is on a part of the pineapple.
146,n07753275,953,1097,1,main_object,4.0,above images focus is on some part of the main object.
135,n07753275,953,1097,1,main_object,5.0,The red region completely focuses on the predicted object but doesn't cover it fully.
135,n07753275,953,139,2,main_object,4.0,The red region mainly focuses on the predicted object but slightly spreads to the background.
176,n07753275,953,139,2,main_object,5.0,"The main object is an pineapple, ananas. The focus of the red region on the highlighted visual attributes is on the pineapple's fruit, showing its main parts. Because of that, I choose that focus is on some part of the main object."
179,n07753275,953,139,2,main_object,5.0,FOCUS IS HIGHLIGHTING THE PINEAPPLE CROWN
6,n07753275,953,139,2,main_object,4.0,Focus is on the stem of the pineapple.
125,n07753275,953,139,2,main_object,4.0,The red region in the Highlighted visual attributes focuses on the part of a pineapple.
6,n07753275,953,1090,3,main_object,4.0,Focus is on part of the pineapple.
160,n07753275,953,1090,3,main_object,5.0,A pineapple is selected by the highlighted visual attribute in every image.
178,n07753275,953,1090,3,main_object,5.0,the red parts are focused on the pinneaples
176,n07753275,953,1090,3,main_object,5.0,"The main object is a pineapple, ananas. The focus of the red region on the highlighted visual attributes is on the pineapple's fruit, showing its main parts. Because of that, I choose that focus is on some part of the main object."
238,n07753275,953,1090,3,main_object,5.0,Highlighted areas are focused on the outside of the pineapple.
186,n07753275,953,1345,4,main_object,5.0,In  all five images focus is set on main part of object.
188,n07753275,953,1345,4,main_object,4.0,Focus is on cell of  pineapple
222,n07753275,953,1345,4,main_object,2.0,Focus is on the main object
124,n07753275,953,1345,4,main_object,5.0,The focus is on the pineapple and it's slices.
233,n07753275,953,1345,4,main_object,2.0,focus on the food
6,n07753275,953,96,5,background,4.0,Focus is on the grass surrounding the pineapple.
27,n07753275,953,96,5,separate_object,5.0,Most of the images are mainly focused on grasses only not pineapple.
238,n07753275,953,96,5,background,5.0,"Highlighted areas are focused on the grass and plants around the pineapple, but not the pineapple itself."
235,n07753275,953,96,5,main_object,4.0,"It's debatable wether the leaves of a pineapple tree are part of a pineapple (main object), I've considered them to be a part of the main object, because it's shown in one of the 3 reference pictures. All 5 images have red regions fully overlapping with, and focusing on, the leaves of the pineapple tree (part of the main object.)"
222,n07753275,953,96,5,background,4.0,Focus is on the leaf
189,n07753592,954,68,1,separate_object,3.0,focus is on oranges and apples and less on the bananas
52,n07753592,954,68,1,separate_object,4.0,focus on others fruit expect banana
160,n07753592,954,68,1,background,4.0,"It seems to be focusing on any fruit not just bananas, it missed them in the images."
51,n07753592,954,68,1,separate_object,5.0,The focus is on the apples near the banana
121,n07753592,954,68,1,separate_object,5.0,focus is on the other fruits are not part of the banana
177,n07753592,954,1345,2,main_object,4.0,focus is on peel which is a part of banana with the exceptions of images 1 and 2 where no bananas are present
63,n07753592,954,1345,2,main_object,3.0,focus is on banana and other fruit
121,n07753592,954,1345,2,main_object,5.0,focus is on the skin of the banana
82,n07753592,954,1345,2,separate_object,4.0,Focus is on the various kind of vegetables .
52,n07753592,954,1345,2,separate_object,4.0,focus is on the others fruits except banana
142,n07753592,954,1158,3,main_object,5.0,Focus is on the middle part of the bananas in the pictures
51,n07753592,954,1158,3,main_object,5.0,The focus is on the main body of the banana
229,n07753592,954,1158,3,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on banana.
150,n07753592,954,1158,3,main_object,5.0,Focus is on some bananas.
189,n07753592,954,1158,3,main_object,4.0,focus is on center of the body of the banana
150,n07753592,954,1578,4,main_object,5.0,Focus is on some bananas.
234,n07753592,954,1578,4,main_object,4.0,The main obect is banana whose some part got focus.
229,n07753592,954,1578,4,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on banana.
121,n07753592,954,1578,4,main_object,5.0,focus is on the skin of the banana
63,n07753592,954,1578,4,main_object,5.0,focus is on lower portion of bananas
177,n07753592,954,1648,5,main_object,5.0,focus is on peel which is a part of banana
52,n07753592,954,1648,5,main_object,4.0,focus on the top of banana
234,n07753592,954,1648,5,main_object,4.0,The main obect is banana whose some part got focus.
150,n07753592,954,1648,5,main_object,5.0,Focus is on some bananas.
235,n07753592,954,1648,5,main_object,5.0,"All 5 pictures have red regions focusing completely on the main object (banana). There is no overlap in between a red region and the background, or another object, in any of the images."
203,n07754684,955,1491,1,main_object,5.0,Focus is onbody of jackfruit food
6,n07754684,955,1491,1,main_object,4.0,Focus is on part of the jackfruit.
185,n07754684,955,1491,1,main_object,3.0,Sweet jack fruit has been highlighted.
135,n07754684,955,1491,1,main_object,5.0,The red region completely focuses on the predicted object but doesn't cover it fully.
146,n07754684,955,1491,1,main_object,4.0,Most of the images focus is on some part of the main object.
6,n07754684,955,1582,2,main_object,4.0,Focus is on part of the jackfruit.
125,n07754684,955,1582,2,main_object,4.0,The red region in the Highlighted visual attributes focuses on the part of a jackfruit.
234,n07754684,955,1582,2,main_object,4.0,The main object is jackfruit whose some part got focus.
179,n07754684,955,1582,2,main_object,5.0,THE FOCUS IS HIGHLIGHTING THE FRUIT
106,n07754684,955,1582,2,main_object,5.0,From the heatmaps of the product it is clear that the intensity of red color is high on some part of the main object.
179,n07754684,955,1090,3,main_object,5.0,THE FOCUS IS HIGHLIGHTING THE FRUITS
178,n07754684,955,1090,3,main_object,5.0,the red part is focus on the jackfruit
125,n07754684,955,1090,3,main_object,4.0,focus is on jackfruit
6,n07754684,955,1090,3,main_object,4.0,Focus is on part of the jackfruit.
185,n07754684,955,1090,3,main_object,3.0,Sweet jack fruit are highlighted.
229,n07754684,955,694,4,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on the jackfruit.
187,n07754684,955,694,4,main_object,5.0,ALL THE IMAGES ARE JACKFRUIT
185,n07754684,955,694,4,main_object,3.0,Red focus is on the sweet jack fruit.
222,n07754684,955,694,4,main_object,2.0,Focus is on the fruit
6,n07754684,955,694,4,main_object,4.0,Focus is on part of the jackfruit.
6,n07754684,955,372,5,main_object,4.0,Focus is on part of the jackfruit.
234,n07754684,955,372,5,main_object,4.0,The main object is jackfruit whose some part got focus.
27,n07754684,955,372,5,main_object,5.0,All the images are fully focused on main object's body parts.
222,n07754684,955,372,5,main_object,4.0,Focus is on the fruit
124,n07754684,955,372,5,main_object,5.0,The Focus is jackfruit's whole body
51,n07760859,956,1090,1,main_object,5.0,The focus is on the body of the custard apple
121,n07760859,956,1090,1,main_object,5.0,Focus is on the skin of custard apple
27,n07760859,956,1090,1,main_object,5.0,Most of the images are mainly focused on main object's body parts.
136,n07760859,956,1090,1,main_object,4.0,focus is on body which is a part of custard apple
107,n07760859,956,1090,1,main_object,4.0,The main object custard apple are fully focus.
82,n07760859,956,1786,2,main_object,4.0,Focus is on the green peel of the custard apple.
63,n07760859,956,1786,2,main_object,5.0,focus is on custard apple
136,n07760859,956,1786,2,main_object,4.0,focus is on skin which is a part of custard apple
52,n07760859,956,1786,2,main_object,4.0,focus is on top of custard apple
27,n07760859,956,1786,2,main_object,5.0,All the images are mainly focused on main object's body parts.
27,n07760859,956,1345,3,main_object,5.0,Most of the images are mainly focused on main object's body parts.
234,n07760859,956,1345,3,main_object,4.0,The main object is custard apple whose some part got focus.
52,n07760859,956,1345,3,main_object,4.0,focus is on top of custard apple
121,n07760859,956,1345,3,main_object,5.0,Focus is on the skin of custard apple
213,n07760859,956,1345,3,main_object,5.0,Focus is everywhere in custard apple.
107,n07760859,956,1267,4,main_object,4.0,Focus is on the custard apple
233,n07760859,956,1267,4,main_object,2.0,focus is on the fruit
136,n07760859,956,1267,4,main_object,4.0,focus is on skin which is a part of custard apple
52,n07760859,956,1267,4,main_object,4.0,focus is on top of custard apple
27,n07760859,956,1267,4,main_object,5.0,All the images are mainly focused on main object's body parts.
107,n07760859,956,1507,5,main_object,4.0,Focus is on the custard apple
233,n07760859,956,1507,5,main_object,1.0,focus is on the fruit
52,n07760859,956,1507,5,main_object,4.0,focus is on top of custard apple
185,n07760859,956,1507,5,main_object,3.0,Red focus is on custard apple.
27,n07760859,956,1507,5,main_object,5.0,All the images are mainly focused on main object's body parts.
82,n07768694,957,110,1,main_object,4.0,Focus is on the seeds of the pomegranate.
23,n07768694,957,110,1,main_object,5.0,focus is on pearls of pomegranate
234,n07768694,957,110,1,main_object,4.0,The main object is pomegranate whose some part got focus.
52,n07768694,957,110,1,main_object,4.0,focus is on top of pomegranate
107,n07768694,957,110,1,main_object,4.0,Focus is on the main part of the pomegranate
52,n07768694,957,693,2,main_object,4.0,focus is on top of pomegranate
82,n07768694,957,693,2,main_object,4.0,Focus is on the seeds of the pomegranate.
234,n07768694,957,693,2,main_object,4.0,The main object is pomegranate whose some part got focus.
107,n07768694,957,693,2,main_object,4.0,Focus is on some part of the main object pomegranate are fully focus.
213,n07768694,957,693,2,main_object,5.0,Focus is on top of pomegranate.
52,n07768694,957,68,3,main_object,4.0,focus is on top of pomegranate
121,n07768694,957,68,3,main_object,5.0,Focus is on the skin of pomegranate
234,n07768694,957,68,3,main_object,3.0,The main object is pomegranate whose some part got focus.
107,n07768694,957,68,3,main_object,4.0,Focus is on some part of the main object pomegranate are fully focus.
213,n07768694,957,68,3,main_object,5.0,Focus is on various pomegranate.
107,n07768694,957,1787,4,main_object,4.0,Focus is on some part of the main object pomegranate are fully focus.
63,n07768694,957,1787,4,main_object,5.0,focus is on pomegranate
52,n07768694,957,1787,4,main_object,4.0,focus is ion seeds of pomegranate
188,n07768694,957,1787,4,main_object,5.0,Focus is on seeds which is a part of pomegranate
142,n07768694,957,1787,4,main_object,5.0,Focus is on the seeds of the pomegranate.
63,n07768694,957,510,5,main_object,3.0,focus is on pomegranate
52,n07768694,957,510,5,main_object,4.0,focus is on seeds of pomegranate
264,n07768694,957,510,5,main_object,4.0,focus is on seeds which is a part of pomegranate
189,n07768694,957,510,5,main_object,5.0,focus is on seeds which are part of pomegranate
107,n07768694,957,510,5,main_object,4.0,Focus is on some part of the main object pomegranate are fully focus.
234,n07802026,958,1490,1,main_object,4.0,The main object is hay whose some part got focus.
52,n07802026,958,1490,1,main_object,4.0,focus is on top of hay
63,n07802026,958,1490,1,main_object,5.0,focus is on the part of hay
138,n07802026,958,1490,1,main_object,5.0,focus on hay bales
121,n07802026,958,1490,1,main_object,5.0,Focus is on the some grass mowed of the hay
63,n07802026,958,157,2,main_object,5.0,focus is on hay
185,n07802026,958,157,2,main_object,3.0,Red focus is on hay.
52,n07802026,958,157,2,background,4.0,focus is on land of hay
82,n07802026,958,157,2,background,4.0,Focus is on the ground covered with dry grass in the background of the hay.
121,n07802026,958,157,2,main_object,5.0,Focus is on the structure of hay
138,n07802026,958,582,3,main_object,5.0,focus is on hay bales
52,n07802026,958,582,3,background,4.0,focus is on field in the background of hay
82,n07802026,958,582,3,main_object,4.0,Focus is on the ground where dry grass or hay is in a very low height after cutting them off.
121,n07802026,958,582,3,separate_object,5.0,Focus is on field which is not part of hay
185,n07802026,958,582,3,main_object,3.0,Red focus is on the hay.
52,n07802026,958,1691,4,main_object,4.0,focus is on structure of hay
185,n07802026,958,1691,4,main_object,4.0,Red focus is on the hay.
121,n07802026,958,1691,4,main_object,5.0,Focus is on the some grass mowed area of the hay
234,n07802026,958,1691,4,main_object,4.0,The main object is hay whose some part got focus.
138,n07802026,958,1691,4,main_object,5.0,focus on hay bales
185,n07802026,958,78,5,main_object,3.0,Red focus is on the hay.
138,n07802026,958,78,5,main_object,5.0,focus is on bales of hay
121,n07802026,958,78,5,main_object,5.0,Focus is on the some grass mowed area of the hay
140,n07802026,958,78,5,main_object,5.0,focus is mainly on the hay
174,n07802026,958,78,5,main_object,5.0,the focus is on the hay
27,n07831146,959,43,1,main_object,5.0,All the images are mainly focused on main object's body parts.
82,n07831146,959,43,1,separate_object,4.0,"Focus is on the sauce, and other toppings ."
52,n07831146,959,43,1,main_object,4.0,focus is on mixture of carbonara
22,n07831146,959,43,1,main_object,3.0,focus is on part of the carbonara
233,n07831146,959,43,1,main_object,2.0,Focus is on the food
52,n07831146,959,895,2,main_object,4.0,focus is on top of carbonara
121,n07831146,959,895,2,main_object,5.0,Focus is on the texture of the carbonara
94,n07831146,959,895,2,main_object,4.0,"Focus is on greens ,pasta which is part of carbonara."
143,n07831146,959,895,2,main_object,5.0,highest parts on the spaghetti
82,n07831146,959,895,2,main_object,4.0,Focus is on the topping of the carbonara.
52,n07831146,959,1917,3,main_object,4.0,focus is on top of carbonara
82,n07831146,959,1917,3,main_object,4.0,Focus is on the noodles on which the carbonara is nicely corporated.
136,n07831146,959,1917,3,main_object,3.0,focus is on structure which is part of carbonara
264,n07831146,959,1917,3,main_object,4.0,focus is on the pasta noodles of the carbonara
234,n07831146,959,1917,3,main_object,4.0,The main obect is carbonara whose some part got focus.
88,n07831146,959,1547,4,main_object,2.0,Focus is on bacon which is a part of carbonara
52,n07831146,959,1547,4,main_object,4.0,focus is on mixture of carbonara
82,n07831146,959,1547,4,separate_object,4.0,Focus is on the sausages pieces in the pasta .
22,n07831146,959,1547,4,main_object,4.0,focus is on part of the carbonara
234,n07831146,959,1547,4,main_object,4.0,The main obect is carbonara whose some part got focus.
82,n07831146,959,1914,5,main_object,4.0,Focus is on the noodles mixed with pasta sauce.
234,n07831146,959,1914,5,main_object,4.0,The main obect is carbonara whose some part got focus.
136,n07831146,959,1914,5,main_object,3.0,focus is on pasta which is a part of carbonara
22,n07831146,959,1914,5,main_object,4.0,focus is on part of the carbonara
52,n07831146,959,1914,5,main_object,4.0,focus is on top of carbonara
138,n07836838,960,807,1,main_object,5.0,focus is on strings of chocolate syrup
234,n07836838,960,807,1,main_object,3.0,The main object is chocolate syrup whose some part got focus.
63,n07836838,960,807,1,main_object,5.0,focus is on the chocolate sauce
121,n07836838,960,807,1,main_object,5.0,Focus is on the brown colour of the chocolate sauce
52,n07836838,960,807,1,main_object,4.0,focus is on  top of chocolate sauce
234,n07836838,960,453,2,main_object,4.0,The main object is chocolate sauce whose some part got focus.
52,n07836838,960,453,2,main_object,4.0,focus is on  top of chocolate sauce
121,n07836838,960,453,2,main_object,5.0,Focus is on syrup of chocolate syrup
138,n07836838,960,453,2,main_object,5.0,focus on syrups and sauces which are mostly part of chocolate syrup
185,n07836838,960,453,2,main_object,3.0,Red focus is on the chocolate syrup.
138,n07836838,960,419,3,main_object,5.0,focus is on chocolate syrup
79,n07836838,960,419,3,separate_object,3.0,dish is not a part of chocolate sauce
121,n07836838,960,419,3,separate_object,5.0,Focus is on plate which is not part of chocolate syrup
63,n07836838,960,419,3,background,3.0,focus is on plate in the background of chocolate sauce
52,n07836838,960,419,3,background,4.0,focus is on plate in the background of chocolate sauce
52,n07836838,960,274,4,main_object,4.0,focus is on lyres of chocolate sauce
138,n07836838,960,274,4,main_object,5.0,focus is on syrups and sauces
234,n07836838,960,274,4,main_object,4.0,The main object is chocolate sauce whose some part got focus.
213,n07836838,960,274,4,main_object,5.0,Focus is totally on the chocolate sauce.
121,n07836838,960,274,4,main_object,5.0,Focus is on the brown sauce of the chocolate sauce
138,n07836838,960,43,5,main_object,5.0,focus on chocolate sauce
63,n07836838,960,43,5,main_object,3.0,focus is on chocolate sauce
201,n07836838,960,43,5,background,3.0,"focus on the bread instead of chocolate sauce,or chocolate syrup"
52,n07836838,960,43,5,main_object,4.0,focus is on mixture of chocolate sauce
185,n07836838,960,43,5,main_object,4.0,Red focus is on the chocolate syrup.
27,n07860988,961,776,1,main_object,5.0,Most of the images are mainly focused on main object's body parts.
63,n07860988,961,776,1,main_object,5.0,focus is on dough
82,n07860988,961,776,1,main_object,4.0,Focus is on the rough surface of the dough.
52,n07860988,961,776,1,main_object,5.0,focus is on dough.
121,n07860988,961,776,1,main_object,5.0,Focus is on body of dough
229,n07860988,961,1250,2,main_object,5.0,The focus of the red region in the Highlighted visual attribute is on dough.
27,n07860988,961,1250,2,main_object,5.0,All the images are mainly focused on main object's body parts.
121,n07860988,961,1250,2,main_object,5.0,Focus is on body of dough
136,n07860988,961,1250,2,main_object,4.0,focus is on structure which is a part of dough
52,n07860988,961,1250,2,main_object,5.0,focus is on some part of dough.
27,n07860988,961,1301,3,main_object,5.0,Most of the images are mainly focused on main object's body parts.
142,n07860988,961,1301,3,main_object,5.0,Focus is on the bottom round edges of the dough.
234,n07860988,961,1301,3,main_object,3.0,The main object is dough whose some part got focus.
52,n07860988,961,1301,3,main_object,5.0,focus is on some part of dough.
63,n07860988,961,1301,3,main_object,4.0,focus is on dough
63,n07860988,961,604,4,main_object,5.0,focus is on dough
229,n07860988,961,604,4,main_object,5.0,The focus of the red region in the Highlighted visual attribute is on dough.
121,n07860988,961,604,4,main_object,5.0,Focus is on body of dough
234,n07860988,961,604,4,main_object,4.0,The main object is dough whose some part got focus.
82,n07860988,961,604,4,main_object,4.0,Focus is on the dough.
52,n07860988,961,232,5,main_object,5.0,focus is on dough.
186,n07860988,961,232,5,main_object,5.0,Focus is on some part of the dough
63,n07860988,961,232,5,main_object,5.0,focus is on dough
121,n07860988,961,232,5,main_object,5.0,Focus is on body of  dough
142,n07860988,961,232,5,main_object,5.0,Focus is on the upper middle lump of the dough.
52,n07871810,962,43,1,main_object,5.0,Focus is on some part of the meatloaf
229,n07871810,962,43,1,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on meat loaf.
27,n07871810,962,43,1,main_object,5.0,Most of the images are mainly focused on main object's body parts.
184,n07871810,962,43,1,main_object,4.0,focus is on the center of the loaf
107,n07871810,962,43,1,main_object,5.0,Focus is on some part of the main object meat loaf
107,n07871810,962,826,2,main_object,5.0,Focus is on some part of the main object meat loaf
27,n07871810,962,826,2,main_object,5.0,All the images are mainly focused on main object.
179,n07871810,962,826,2,main_object,5.0,THE FOCUS IS HIGHLIGHTING PARTS OF THE MEAT CAKE
65,n07871810,962,826,2,main_object,4.0,meatloaf is focus
229,n07871810,962,826,2,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on meat loaf.
142,n07871810,962,807,3,main_object,5.0,"Focus is on the sliced sides of the meatloaf, which is the main object."
27,n07871810,962,807,3,main_object,5.0,All the images are mainly focused on main object's body parts.
52,n07871810,962,807,3,main_object,5.0,Focus is on some part of the main object meatloaf.
107,n07871810,962,807,3,main_object,4.0,Focus is on some part of the main object
229,n07871810,962,807,3,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on meat loaf.
142,n07871810,962,74,4,main_object,5.0,"Focus is on the upper side of the meatloaf, which is the main object."
65,n07871810,962,74,4,main_object,1.0,unsure. focus appears to be on meatloaf but amplified image has the texture but not shape of object
27,n07871810,962,74,4,main_object,5.0,All the images are mainly focused on main object's body parts.
229,n07871810,962,74,4,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on meat loaf.
107,n07871810,962,74,4,main_object,4.0,Focus is on some part of the main object
107,n07871810,962,2025,5,main_object,4.0,"Focus is on some part of the main object meat loaf, meatloaf"
136,n07871810,962,2025,5,separate_object,4.0,focus is on vegetables that are not a part of meat load or its background
52,n07871810,962,2025,5,main_object,5.0,"Focus is on some part of the meat loaf, meatloaf"
82,n07871810,962,2025,5,separate_object,4.0,Focus is on the other food item rather than the meat loaf.
65,n07871810,962,2025,5,separate_object,3.0,focus appears to be nonspecifically highlighting various foods in pictures
82,n07873807,963,43,1,main_object,4.0,focus is on the piece of the capcicum slices as the topping of the pizza.
233,n07873807,963,43,1,main_object,2.0,focus is on food
51,n07873807,963,43,1,main_object,5.0,focus is on the cheese of the pizza
63,n07873807,963,43,1,main_object,5.0,focus is on part of pizza
121,n07873807,963,43,1,main_object,5.0,focus is on tomato sauce of the pizza
121,n07873807,963,1547,2,main_object,5.0,focus is on tomato sauce of the pizza
179,n07873807,963,1547,2,main_object,5.0,FOCUS IS HIGHLIGHTING PIZZA PIECES
107,n07873807,963,1547,2,main_object,4.0,Focus is on some part of the main object  pizza
82,n07873807,963,1547,2,main_object,4.0,focus is on the topping of the pizza.
115,n07873807,963,1547,2,main_object,5.0,focus is on the outer 2/3 of the pizza
51,n07873807,963,539,3,main_object,5.0,focus is on the cheese or body of the pizza
82,n07873807,963,539,3,main_object,4.0,focus is on topping of the pizza.
27,n07873807,963,539,3,main_object,5.0,focus is on main object's body parts.
121,n07873807,963,539,3,main_object,5.0,focus is on  topping of the pizza
107,n07873807,963,539,3,main_object,4.0,Focus is on some part of the main object pizza
20,n07873807,963,1345,4,main_object,3.0,THE FOCUS IS ON ONE OF THE RIGHT SIDE PARTS OF THE OBJECT!
63,n07873807,963,1345,4,main_object,5.0,focus is on part of pizza
107,n07873807,963,1345,4,main_object,4.0,focus is on some part of the main object pizza
121,n07873807,963,1345,4,main_object,5.0,focus is on the toppins of the pizza
82,n07873807,963,1345,4,main_object,4.0,focus is on the pizza topping.
126,n07873807,963,606,5,main_object,5.0,focus is on the middle of the pizza.
238,n07873807,963,606,5,main_object,5.0,focus is on the cheese and various toppings of the pizza
107,n07873807,963,606,5,main_object,4.0,Focus is on some part of the main object pizza
121,n07873807,963,606,5,main_object,5.0,focus is on the topping of the pizza
82,n07873807,963,606,5,main_object,4.0,focus is on topping of the pizza.
120,n07875152,964,43,1,main_object,5.0,focus is on some part of potpie
27,n07875152,964,43,1,main_object,5.0,All the images are mainly focused on main object's body parts.
52,n07875152,964,43,1,main_object,4.0,focus is on piece of potpie
234,n07875152,964,43,1,main_object,4.0,The main object is potpie whose some part got focus.
63,n07875152,964,43,1,main_object,5.0,focus is on the part of potpie
52,n07875152,964,1250,2,main_object,4.0,focus is on top of potpie
234,n07875152,964,1250,2,main_object,4.0,The main object is potpie whose some part got focus.
63,n07875152,964,1250,2,main_object,5.0,focus is on the part potpie
121,n07875152,964,1250,2,main_object,5.0,focus is on the cuttings of the  potpie
27,n07875152,964,1250,2,main_object,5.0,All the images are mainly focused on main object's body parts.
63,n07875152,964,1345,3,main_object,5.0,focus is on part of potpie
27,n07875152,964,1345,3,main_object,5.0,All the images are mainly focused on main object's body parts.
234,n07875152,964,1345,3,main_object,4.0,The main object is potpie whose some part got focus.
229,n07875152,964,1345,3,main_object,5.0,The focus of the red region in the Highlighted visual attribute is on potpie.
52,n07875152,964,1345,3,main_object,3.0,focus is on top of potpie
229,n07875152,964,1547,4,main_object,5.0,The focus of the red region in the Highlighted visual attribute is on potpie.
52,n07875152,964,1547,4,main_object,4.0,focus is on top of potpie
234,n07875152,964,1547,4,main_object,4.0,The main object is potpie whose some part got focus.
142,n07875152,964,1547,4,main_object,5.0,Focus is on the round outer edges of the potpie.
27,n07875152,964,1547,4,main_object,5.0,Most of the images are mainly focused on main object's body parts.
229,n07875152,964,895,5,main_object,5.0,The focus of the red region in the Highlighted visual attribute is on potpie.
63,n07875152,964,895,5,main_object,5.0,focus is on part of potpie
234,n07875152,964,895,5,main_object,4.0,The main object is potpie whose some part got focus.
27,n07875152,964,895,5,main_object,5.0,All the images are mainly focused on main object's body parts.
52,n07875152,964,895,5,main_object,4.0,focus is on mixture of potpie
52,n07880968,965,43,1,main_object,4.0,focus is on top of burrito
234,n07880968,965,43,1,main_object,4.0,The main object is burrito whose some part got focus.
213,n07880968,965,43,1,main_object,5.0,Focus is on the side of the burrito.
82,n07880968,965,43,1,main_object,4.0,Focus is on the tortilla of the burrito.
121,n07880968,965,43,1,main_object,5.0,Focus is on spinach of burrito
213,n07880968,965,1250,2,main_object,4.0,Focus is on the sides of the burrito.
82,n07880968,965,1250,2,main_object,4.0,Focus is on the filling inside the tortilla of the burrito.
52,n07880968,965,1250,2,main_object,4.0,focus is on top of burrito
234,n07880968,965,1250,2,main_object,4.0,The main object is burrito whose some part got focus.
185,n07880968,965,1250,2,main_object,4.0,Red focus is on burrito.
23,n07880968,965,345,3,main_object,5.0,focus is on burrito and its ingredients
52,n07880968,965,345,3,main_object,4.0,focus is on top of burrito
185,n07880968,965,345,3,main_object,4.0,Red focus is on burrito.
82,n07880968,965,345,3,main_object,4.0,Focus is on the tortilla of the burrito.
238,n07880968,965,345,3,main_object,5.0,focus is on the tortilla wrap and interior of the burrito.
185,n07880968,965,810,4,main_object,3.0,Red focus is on  burrito.
52,n07880968,965,810,4,main_object,4.0,focus is on top of burrito
234,n07880968,965,810,4,main_object,4.0,The main object is burrito whose some part got focus.
238,n07880968,965,810,4,main_object,4.0,"focus is on the interior contents of the burrito, hoewever, image two looks to actually be a honeycomb"
63,n07880968,965,810,4,main_object,5.0,focus is on burrito
52,n07880968,965,307,5,main_object,4.0,focus is on top of burrito
234,n07880968,965,307,5,main_object,4.0,The main object is burrito whose some part got focus.
75,n07880968,965,307,5,main_object,5.0,"Focus is on parts of the burrito, although in most of the images the burrito fills most of the image so there is little else it could focus on."
140,n07880968,965,307,5,main_object,5.0,focus is on the burrito
213,n07880968,965,307,5,main_object,5.0,Focus is along the burrito.
52,n07892512,966,1741,1,background,4.0,focus is on bottle in the background of red wine
233,n07892512,966,1741,1,main_object,1.0,focus is on the bottles
27,n07892512,966,1741,1,main_object,5.0,All the images are mainly focused on main object's body parts.
107,n07892512,966,1741,1,main_object,4.0,Focus is on the red wine inside bottle
121,n07892512,966,1741,1,main_object,5.0,Focus is on bottle of red wine
233,n07892512,966,1357,2,main_object,2.0,focus is on the glass
121,n07892512,966,1357,2,main_object,5.0,Focus is on liquid of red wine
27,n07892512,966,1357,2,main_object,5.0,Most of the images are mainly focused on main object's body parts.
107,n07892512,966,1357,2,main_object,5.0,focus is on the red wine in a glass
234,n07892512,966,1357,2,main_object,4.0,The main object is red wine whose some part got focus.
52,n07892512,966,1232,3,background,4.0,focus is on glass stand in the background of red wine
107,n07892512,966,1232,3,separate_object,3.0,Focus is on the glass instead of red vine
233,n07892512,966,1232,3,separate_object,2.0,focus is on the glasses
27,n07892512,966,1232,3,separate_object,5.0,Most of the images are mainly focused on other objects like wine glass.
63,n07892512,966,1232,3,main_object,5.0,focus is on red wine
234,n07892512,966,618,4,main_object,4.0,The main object is red wine  whose some part got focus.
63,n07892512,966,618,4,main_object,5.0,focus is on red wine
107,n07892512,966,618,4,main_object,4.0,The main object red wine are fully focus.
233,n07892512,966,618,4,main_object,1.0,focus is on the glass
185,n07892512,966,618,4,main_object,4.0,Red focus is on red vine.
52,n07892512,966,181,5,background,4.0,focus is on glass and bottle in the background of  red wine
27,n07892512,966,181,5,main_object,5.0,All the images are mainly focused on main object's body parts.
63,n07892512,966,181,5,main_object,5.0,focus is on red wine
115,n07892512,966,181,5,main_object,3.0,Focus is on the upper part of the main label and of the lower part of the wine I  the glass.
82,n07892512,966,181,5,main_object,4.0,Focus is on the white label of the bottle of the red wine.
52,n07920052,967,98,1,main_object,4.0,focus is on top of espresso
142,n07920052,967,98,1,main_object,5.0,Focus is on the frothy layer of the espresso.
63,n07920052,967,98,1,main_object,5.0,focus is on the part of espresso
107,n07920052,967,98,1,main_object,4.0,Focus is on some part of the main object
27,n07920052,967,98,1,main_object,5.0,Most of the images are mainly focused on main object.
63,n07920052,967,419,2,separate_object,4.0,focus is not on the part of espresso
233,n07920052,967,419,2,main_object,2.0,Focus is on the cup
82,n07920052,967,419,2,main_object,4.0,Focus is on  the espresso.
